X,Y,Point,index,index_g,Node,Candidate,PT,graph
2441.7900391,1808.3114014,b,14,38_14,Node3,25,7,38
2487.0375977,1722.5656738,c,15,38_15,Node2,25,7,38
2165.9938965,1481.10314941,d,21,38_21,Node4,25,7,38
2363.722900425,1682.6831054775,e,-1,38_-1,Node0,25,7,38
2360.0700684,1718.7521973,a,12,38_12,Node1,26,7,38
2562.5166016,1771.3878174000001,b,13,38_13,Node2,26,7,38
2441.7900391,1808.3114014,c,14,38_14,Node3,26,7,38
2165.9938965,1481.10314941,d,21,38_21,Node4,26,7,38
2382.5926514,1694.8886413775,e,-1,38_-1,Node0,26,7,38
2360.0700684,1718.7521973,a,12,38_12,Node2,27,7,38
2562.5166016,1771.3878174000001,b,13,38_13,Node3,27,7,38
2487.0375977,1722.5656738,c,15,38_15,Node1,27,7,38
2165.9938965,1481.10314941,d,21,38_21,Node4,27,7,38
2393.90454105,1673.4522094775,e,-1,38_-1,Node0,27,7,38
2833.0583496,1756.2137451,a,9,38_9,Node4,28,7,38
2562.5166016,1771.3878174000001,b,13,38_13,Node1,28,7,38
2441.7900391,1808.3114014,c,14,38_14,Node3,28,7,38
2487.0375977,1722.5656738,d,15,38_15,Node2,28,7,38
2581.100647,1764.619659425,e,-1,38_-1,Node0,28,7,38
2833.0583496,1756.2137451,a,9,38_9,Node4,29,7,38
2360.0700684,1718.7521973,b,12,38_12,Node3,29,7,38
2562.5166016,1771.3878174000001,c,13,38_13,Node2,29,7,38
2487.0375977,1722.5656738,d,15,38_15,Node1,29,7,38
2560.670654325,1742.2298584,e,-1,38_-1,Node0,29,7,38
2833.0583496,1756.2137451,a,9,38_9,Node4,30,7,38
2360.0700684,1718.7521973,b,12,38_12,Node2,30,7,38
2562.5166016,1771.3878174000001,c,13,38_13,Node1,30,7,38
2441.7900391,1808.3114014,d,14,38_14,Node3,30,7,38
2549.358764675,1763.6662903000001,e,-1,38_-1,Node0,30,7,38
2833.0583496,1756.2137451,a,9,38_9,Node4,31,7,38
2360.0700684,1718.7521973,b,12,38_12,Node3,31,7,38
2441.7900391,1808.3114014,c,14,38_14,Node2,31,7,38
2487.0375977,1722.5656738,d,15,38_15,Node1,31,7,38
2530.4890137,1751.4607544,e,-1,38_-1,Node0,31,7,38
1716.8411865,1711.2662354,a,16,38_16,Node1,32,4,38
1782.2619629,1753.9152832,b,17,38_17,Node3,32,4,38
1796.7960205,1655.9910889,c,18,38_18,Node2,32,4,38
1626.8278809,1679.0236816,d,19,38_19,Node4,32,4,38
1730.6817627,1700.0490722749998,e,-1,38_-1,Node0,32,4,38
1716.8411865,1711.2662354,a,16,38_16,Node1,33,7,38
1782.2619629,1753.9152832,b,17,38_17,Node3,33,7,38
1626.8278809,1679.0236816,c,19,38_19,Node4,33,7,38
2070.11010742,1499.336669922,d,20,38_20,Node2,33,7,38
1799.01028443,1660.8854675305001,e,-1,38_-1,Node0,33,7,38
1716.8411865,1711.2662354,a,16,38_16,Node3,34,7,38
1782.2619629,1753.9152832,b,17,38_17,Node2,34,7,38
1796.7960205,1655.9910889,c,18,38_18,Node1,34,7,38
2070.11010742,1499.336669922,d,20,38_20,Node4,34,7,38
1841.5023193299999,1655.1273193554998,e,-1,38_-1,Node0,34,7,38
1716.8411865,1711.2662354,a,16,38_16,Node3,35,7,38
1796.7960205,1655.9910889,b,18,38_18,Node1,35,7,38
1626.8278809,1679.0236816,c,19,38_19,Node2,35,7,38
2070.11010742,1499.336669922,d,20,38_20,Node4,35,7,38
1802.64379883,1636.4044189554998,e,-1,38_-1,Node0,35,7,38
1782.2619629,1753.9152832,a,17,38_17,Node4,36,7,38
1796.7960205,1655.9910889,b,18,38_18,Node1,36,7,38
1626.8278809,1679.0236816,c,19,38_19,Node3,36,7,38
2070.11010742,1499.336669922,d,20,38_20,Node2,36,7,38
1818.99899293,1647.0666809055,e,-1,38_-1,Node0,36,7,38
2070.11010742,1499.336669922,a,20,38_20,Node3,37,5,38
2165.9938965,1481.10314941,b,21,38_21,Node1,37,5,38
2026.82263184,1413.41772461,c,22,38_22,Node2,37,5,38
2200.1237793,1410.68139648,d,23,38_23,Node4,37,5,38
2115.7626037649998,1451.1347351055,e,-1,38_-1,Node0,37,5,38
1796.7960205,1655.9910889,a,18,38_18,Node2,38,7,38
2070.11010742,1499.336669922,b,20,38_20,Node1,38,7,38
2165.9938965,1481.10314941,c,21,38_21,Node3,38,7,38
2026.82263184,1413.41772461,d,22,38_22,Node4,38,7,38
2014.930664065,1512.4621582104999,e,-1,38_-1,Node0,38,7,38
1796.7960205,1655.9910889,a,18,38_18,Node4,39,7,38
2070.11010742,1499.336669922,b,20,38_20,Node1,39,7,38
2026.82263184,1413.41772461,c,22,38_22,Node2,39,7,38
2200.1237793,1410.68139648,d,23,38_23,Node3,39,7,38
2023.463134765,1494.856719978,e,-1,38_-1,Node0,39,7,38
1796.7960205,1655.9910889,a,18,38_18,Node4,40,7,38
2070.11010742,1499.336669922,b,20,38_20,Node1,40,7,38
2165.9938965,1481.10314941,c,21,38_21,Node2,40,7,38
2200.1237793,1410.68139648,d,23,38_23,Node3,40,7,38
2058.25595093,1511.778076178,e,-1,38_-1,Node0,40,7,38
2360.0700684,1718.7521973,a,12,38_12,Node2,41,7,38
2070.11010742,1499.336669922,b,20,38_20,Node4,41,7,38
2165.9938965,1481.10314941,c,21,38_21,Node1,41,7,38
2200.1237793,1410.68139648,d,23,38_23,Node3,41,7,38
2199.074462905,1527.468353278,e,-1,38_-1,Node0,41,7,38
2360.0700684,1718.7521973,a,12,38_12,Node2,42,7,38
2165.9938965,1481.10314941,b,21,38_21,Node1,42,7,38
2026.82263184,1413.41772461,c,22,38_22,Node3,42,7,38
2200.1237793,1410.68139648,d,23,38_23,Node4,42,7,38
2188.2525940100004,1505.98861695,e,-1,38_-1,Node0,42,7,38
2360.0700684,1718.7521973,a,12,38_12,Node2,43,7,38
2070.11010742,1499.336669922,b,20,38_20,Node3,43,7,38
2165.9938965,1481.10314941,c,21,38_21,Node4,43,7,38
2026.82263184,1413.41772461,d,22,38_22,Node1,43,7,38
2155.74917604,1528.1524353104999,e,-1,38_-1,Node0,43,7,38
1796.7960205,1655.9910889,a,18,38_18,Node2,44,7,38
2165.9938965,1481.10314941,b,21,38_21,Node3,44,7,38
2026.82263184,1413.41772461,c,22,38_22,Node4,44,7,38
2200.1237793,1410.68139648,d,23,38_23,Node1,44,7,38
2047.434082035,1490.29833985,e,-1,38_-1,Node0,44,7,38
2360.0700684,1718.7521973,a,12,38_12,Node2,45,7,38
2070.11010742,1499.336669922,b,20,38_20,Node3,45,7,38
2026.82263184,1413.41772461,c,22,38_22,Node1,45,7,38
2200.1237793,1410.68139648,d,23,38_23,Node4,45,7,38
2164.28164674,1510.546997078,e,-1,38_-1,Node0,45,7,38
2906.3195801,1669.8081055,a,0,39_0,Node3,0,2,39
2994.7253418,1636.3740234,b,1,39_1,Node1,0,2,39
3025.5896000000002,1556.66247559,c,2,39_2,Node4,0,2,39
2868.7883301,1542.04858398,d,3,39_3,Node2,0,2,39
2948.855713,1601.2232971175001,e,-1,39_-1,Node0,0,2,39
2906.3195801,1669.8081055,a,0,39_0,Node3,1,7,39
2994.7253418,1636.3740234,b,1,39_1,Node1,1,7,39
2868.7883301,1542.04858398,c,3,39_3,Node4,1,7,39
2621.423584,1606.5649414,d,5,39_5,Node2,1,7,39
2847.814209,1613.69891357,e,-1,39_-1,Node0,1,7,39
2906.3195801,1669.8081055,a,0,39_0,Node3,2,7,39
2994.7253418,1636.3740234,b,1,39_1,Node1,2,7,39
3025.5896000000002,1556.66247559,c,2,39_2,Node4,2,7,39
2621.423584,1606.5649414,d,5,39_5,Node2,2,7,39
2887.014526475,1617.3523864725,e,-1,39_-1,Node0,2,7,39
2906.3195801,1669.8081055,a,0,39_0,Node2,3,7,39
3025.5896000000002,1556.66247559,b,2,39_2,Node3,3,7,39
2868.7883301,1542.04858398,c,3,39_3,Node1,3,7,39
2621.423584,1606.5649414,d,5,39_5,Node4,3,7,39
2855.53027355,1593.7710266175,e,-1,39_-1,Node0,3,7,39
2994.7253418,1636.3740234,a,1,39_1,Node4,4,7,39
3025.5896000000002,1556.66247559,b,2,39_2,Node1,4,7,39
2868.7883301,1542.04858398,c,3,39_3,Node3,4,7,39
2621.423584,1606.5649414,d,5,39_5,Node2,4,7,39
2877.631713975,1585.4125060925,e,-1,39_-1,Node0,4,7,39
2509.7070312,1672.2921143,a,4,39_4,Node2,5,3,39
2621.423584,1606.5649414,b,5,39_5,Node3,5,3,39
2432.9980469,1577.24365234,c,6,39_6,Node4,5,3,39
2551.4902344,1560.45397949,d,7,39_7,Node1,5,3,39
2528.904724125,1604.1386718825001,e,-1,39_-1,Node0,5,3,39
2868.7883301,1542.04858398,a,3,39_3,Node4,6,7,39
2509.7070312,1672.2921143,b,4,39_4,Node2,6,7,39
2432.9980469,1577.24365234,c,6,39_6,Node3,6,7,39
2551.4902344,1560.45397949,d,7,39_7,Node1,6,7,39
2590.74591065,1588.0095825275,e,-1,39_-1,Node0,6,7,39
2868.7883301,1542.04858398,a,3,39_3,Node4,7,7,39
2509.7070312,1672.2921143,b,4,39_4,Node3,7,7,39
2621.423584,1606.5649414,c,5,39_5,Node1,7,7,39
2551.4902344,1560.45397949,d,7,39_7,Node2,7,7,39
2637.852294925,1595.3399047925002,e,-1,39_-1,Node0,7,7,39
2868.7883301,1542.04858398,a,3,39_3,Node4,8,7,39
2509.7070312,1672.2921143,b,4,39_4,Node3,8,7,39
2621.423584,1606.5649414,c,5,39_5,Node1,8,7,39
2432.9980469,1577.24365234,d,6,39_6,Node2,8,7,39
2608.22924805,1599.5373230050002,e,-1,39_-1,Node0,8,7,39
2868.7883301,1542.04858398,a,3,39_3,Node4,9,7,39
2621.423584,1606.5649414,b,5,39_5,Node2,9,7,39
2432.9980469,1577.24365234,c,6,39_6,Node3,9,7,39
2551.4902344,1560.45397949,d,7,39_7,Node1,9,7,39
2618.67504885,1571.5777893025002,e,-1,39_-1,Node0,9,7,39
1847.3894043,1754.96875,a,8,39_8,Node3,10,4,39
1791.3424072,1704.4709473,b,9,39_9,Node1,10,4,39
1712.7772217,1669.0822754,c,10,39_10,Node4,10,4,39
1866.0006104,1627.5936279,d,11,39_11,Node2,10,4,39
1804.3774109,1689.02890015,e,-1,39_-1,Node0,10,4,39
2432.9980469,1577.24365234,a,6,39_6,Node2,11,7,39
1847.3894043,1754.96875,b,8,39_8,Node3,11,7,39
1791.3424072,1704.4709473,c,9,39_9,Node1,11,7,39
1866.0006104,1627.5936279,d,11,39_11,Node4,11,7,39
1984.4326172,1666.069244385,e,-1,39_-1,Node0,11,7,39
2432.9980469,1577.24365234,a,6,39_6,Node2,12,7,39
1847.3894043,1754.96875,b,8,39_8,Node4,12,7,39
1791.3424072,1704.4709473,c,9,39_9,Node1,12,7,39
1712.7772217,1669.0822754,d,10,39_10,Node3,12,7,39
1946.126770025,1676.4414062600001,e,-1,39_-1,Node0,12,7,39
2432.9980469,1577.24365234,a,6,39_6,Node4,13,7,39
1847.3894043,1754.96875,b,8,39_8,Node2,13,7,39
1712.7772217,1669.0822754,c,10,39_10,Node3,13,7,39
1866.0006104,1627.5936279,d,11,39_11,Node1,13,7,39
1964.7913208250002,1657.22207641,e,-1,39_-1,Node0,13,7,39
2432.9980469,1577.24365234,a,6,39_6,Node2,14,7,39
1791.3424072,1704.4709473,b,9,39_9,Node4,14,7,39
1712.7772217,1669.0822754,c,10,39_10,Node1,14,7,39
1866.0006104,1627.5936279,d,11,39_11,Node3,14,7,39
1950.7795715500001,1644.5976257349998,e,-1,39_-1,Node0,14,7,39
2687.958252,1340.0124512,a,0,40_0,Node3,0,0,40
2667.6503906,1415.51135254,b,1,40_1,Node1,0,0,40
2744.3918457,1467.01672363,c,2,40_2,Node4,0,0,40
2799.0791016,1373.1539307,d,3,40_3,Node2,0,0,40
2724.769897475,1398.9236145175,e,-1,40_-1,Node0,0,0,40
2687.958252,1340.0124512,a,0,40_0,Node4,1,7,40
2667.6503906,1415.51135254,b,1,40_1,Node3,1,7,40
2799.0791016,1373.1539307,c,3,40_3,Node1,1,7,40
2225.1274414,1440.26818848,d,23,40_23,Node2,1,7,40
2594.9537964,1392.23648073,e,-1,40_-1,Node0,1,7,40
2687.958252,1340.0124512,a,0,40_0,Node4,2,7,40
2667.6503906,1415.51135254,b,1,40_1,Node1,2,7,40
2744.3918457,1467.01672363,c,2,40_2,Node3,2,7,40
2225.1274414,1440.26818848,d,23,40_23,Node2,2,7,40
2581.281982425,1415.7021789625,e,-1,40_-1,Node0,2,7,40
2687.958252,1340.0124512,a,0,40_0,Node3,3,7,40
2744.3918457,1467.01672363,b,2,40_2,Node4,3,7,40
2799.0791016,1373.1539307,c,3,40_3,Node1,3,7,40
2225.1274414,1440.26818848,d,23,40_23,Node2,3,7,40
2614.139160175,1405.1128235024999,e,-1,40_-1,Node0,3,7,40
2687.958252,1340.0124512,a,0,40_0,Node3,4,7,40
2667.6503906,1415.51135254,b,1,40_1,Node1,4,7,40
2744.3918457,1467.01672363,c,2,40_2,Node2,4,7,40
2519.3027344,1786.8416748,d,12,40_12,Node4,4,7,40
2654.825805675,1502.3455505425,e,-1,40_-1,Node0,4,7,40
2687.958252,1340.0124512,a,0,40_0,Node3,5,7,40
2667.6503906,1415.51135254,b,1,40_1,Node1,5,7,40
2799.0791016,1373.1539307,c,3,40_3,Node2,5,7,40
2519.3027344,1786.8416748,d,12,40_12,Node4,5,7,40
2668.49761965,1478.87985231,e,-1,40_-1,Node0,5,7,40
2667.6503906,1415.51135254,a,1,40_1,Node2,6,7,40
2744.3918457,1467.01672363,b,2,40_2,Node1,6,7,40
2799.0791016,1373.1539307,c,3,40_3,Node3,6,7,40
2519.3027344,1786.8416748,d,12,40_12,Node4,6,7,40
2682.606018075,1510.6309204175,e,-1,40_-1,Node0,6,7,40
2667.6503906,1415.51135254,a,1,40_1,Node3,7,7,40
2744.3918457,1467.01672363,b,2,40_2,Node1,7,7,40
2799.0791016,1373.1539307,c,3,40_3,Node4,7,7,40
2869.8393555000002,1818.6436767999999,d,9,40_9,Node2,7,7,40
2770.24017335,1518.5814209175,e,-1,40_-1,Node0,7,7,40
2687.958252,1340.0124512,a,0,40_0,Node3,8,7,40
2667.6503906,1415.51135254,b,1,40_1,Node2,8,7,40
2744.3918457,1467.01672363,c,2,40_2,Node1,8,7,40
2869.8393555000002,1818.6436767999999,d,9,40_9,Node4,8,7,40
2742.45996095,1510.2960510425,e,-1,40_-1,Node0,8,7,40
2687.958252,1340.0124512,a,0,40_0,Node3,9,7,40
2744.3918457,1467.01672363,b,2,40_2,Node1,9,7,40
2799.0791016,1373.1539307,c,3,40_3,Node2,9,7,40
2869.8393555000002,1818.6436767999999,d,9,40_9,Node4,9,7,40
2775.3171387,1499.7066955824998,e,-1,40_-1,Node0,9,7,40
2687.958252,1340.0124512,a,0,40_0,Node1,10,7,40
2744.3918457,1467.01672363,b,2,40_2,Node4,10,7,40
2799.0791016,1373.1539307,c,3,40_3,Node3,10,7,40
3120.900146,1633.3255615,d,4,40_4,Node2,10,7,40
2838.082336325,1453.3771667575,e,-1,40_-1,Node0,10,7,40
2667.6503906,1415.51135254,a,1,40_1,Node3,11,7,40
2744.3918457,1467.01672363,b,2,40_2,Node1,11,7,40
2799.0791016,1373.1539307,c,3,40_3,Node2,11,7,40
3120.900146,1633.3255615,d,4,40_4,Node4,11,7,40
2833.005370975,1472.2518920925,e,-1,40_-1,Node0,11,7,40
2687.958252,1340.0124512,a,0,40_0,Node1,12,7,40
2667.6503906,1415.51135254,b,1,40_1,Node4,12,7,40
2799.0791016,1373.1539307,c,3,40_3,Node3,12,7,40
3120.900146,1633.3255615,d,4,40_4,Node2,12,7,40
2818.89697255,1440.500823985,e,-1,40_-1,Node0,12,7,40
3120.900146,1633.3255615,a,4,40_4,Node4,13,1,40
3284.3291019999997,1700.2408447,b,5,40_5,Node2,13,1,40
3137.803223,1710.6091309,c,6,40_6,Node1,13,1,40
3243.091797,1759.0712891,d,7,40_7,Node3,13,1,40
3196.531067,1700.81170655,e,-1,40_-1,Node0,13,1,40
3120.900146,1633.3255615,a,4,40_4,Node3,14,7,40
3137.803223,1710.6091309,b,6,40_6,Node1,14,7,40
3243.091797,1759.0712891,c,7,40_7,Node4,14,7,40
3008.0590819999998,1888.3828125,d,10,40_10,Node2,14,7,40
3127.463562,1747.8471985,e,-1,40_-1,Node0,14,7,40
3120.900146,1633.3255615,a,4,40_4,Node3,15,7,40
3284.3291019999997,1700.2408447,b,5,40_5,Node4,15,7,40
3137.803223,1710.6091309,c,6,40_6,Node1,15,7,40
3008.0590819999998,1888.3828125,d,10,40_10,Node2,15,7,40
3137.7728882499996,1733.1395874,e,-1,40_-1,Node0,15,7,40
3120.900146,1633.3255615,a,4,40_4,Node2,16,7,40
3284.3291019999997,1700.2408447,b,5,40_5,Node3,16,7,40
3243.091797,1759.0712891,c,7,40_7,Node1,16,7,40
3008.0590819999998,1888.3828125,d,10,40_10,Node4,16,7,40
3164.09503175,1745.25512695,e,-1,40_-1,Node0,16,7,40
3284.3291019999997,1700.2408447,a,5,40_5,Node1,17,7,40
3137.803223,1710.6091309,b,6,40_6,Node4,17,7,40
3243.091797,1759.0712891,c,7,40_7,Node3,17,7,40
3008.0590819999998,1888.3828125,d,10,40_10,Node2,17,7,40
3168.320801,1764.5760193,e,-1,40_-1,Node0,17,7,40
2978.1982422,1940.0046387,a,8,40_8,Node1,18,2,40
2869.8393555000002,1818.6436767999999,b,9,40_9,Node2,18,2,40
3008.0590819999998,1888.3828125,c,10,40_10,Node4,18,2,40
2899.3061523,1933.4517822,d,11,40_11,Node3,18,2,40
2938.850708,1895.1207275499999,e,-1,40_-1,Node0,18,2,40
3137.803223,1710.6091309,a,6,40_6,Node4,19,7,40
2978.1982422,1940.0046387,b,8,40_8,Node3,19,7,40
3008.0590819999998,1888.3828125,c,10,40_10,Node1,19,7,40
2899.3061523,1933.4517822,d,11,40_11,Node2,19,7,40
3005.8416748749996,1868.112091075,e,-1,40_-1,Node0,19,7,40
3137.803223,1710.6091309,a,6,40_6,Node4,20,7,40
2978.1982422,1940.0046387,b,8,40_8,Node3,20,7,40
2869.8393555000002,1818.6436767999999,c,9,40_9,Node2,20,7,40
3008.0590819999998,1888.3828125,d,10,40_10,Node1,20,7,40
2998.4749756749998,1839.410064725,e,-1,40_-1,Node0,20,7,40
3137.803223,1710.6091309,a,6,40_6,Node2,21,7,40
2978.1982422,1940.0046387,b,8,40_8,Node3,21,7,40
2869.8393555000002,1818.6436767999999,c,9,40_9,Node4,21,7,40
2899.3061523,1933.4517822,d,11,40_11,Node1,21,7,40
2971.2867432499997,1850.67730715,e,-1,40_-1,Node0,21,7,40
2869.8393555000002,1818.6436767999999,a,9,40_9,Node3,22,7,40
3008.0590819999998,1888.3828125,b,10,40_10,Node1,22,7,40
2899.3061523,1933.4517822,c,11,40_11,Node4,22,7,40
2595.5712891,1832.6665039,d,13,40_13,Node2,22,7,40
2843.193969725,1868.28619385,e,-1,40_-1,Node0,22,7,40
2978.1982422,1940.0046387,a,8,40_8,Node3,23,7,40
2869.8393555000002,1818.6436767999999,b,9,40_9,Node2,23,7,40
2899.3061523,1933.4517822,c,11,40_11,Node1,23,7,40
2595.5712891,1832.6665039,d,13,40_13,Node4,23,7,40
2835.728759775,1881.1916503999998,e,-1,40_-1,Node0,23,7,40
2978.1982422,1940.0046387,a,8,40_8,Node4,24,7,40
2869.8393555000002,1818.6436767999999,b,9,40_9,Node3,24,7,40
3008.0590819999998,1888.3828125,c,10,40_10,Node1,24,7,40
2595.5712891,1832.6665039,d,13,40_13,Node2,24,7,40
2862.9169922,1869.924407975,e,-1,40_-1,Node0,24,7,40
3137.803223,1710.6091309,a,6,40_6,Node4,25,7,40
2869.8393555000002,1818.6436767999999,b,9,40_9,Node2,25,7,40
3008.0590819999998,1888.3828125,c,10,40_10,Node1,25,7,40
2899.3061523,1933.4517822,d,11,40_11,Node3,25,7,40
2978.7519531999997,1837.7718505999999,e,-1,40_-1,Node0,25,7,40
2978.1982422,1940.0046387,a,8,40_8,Node1,26,7,40
3008.0590819999998,1888.3828125,b,10,40_10,Node4,26,7,40
2899.3061523,1933.4517822,c,11,40_11,Node3,26,7,40
2595.5712891,1832.6665039,d,13,40_13,Node2,26,7,40
2870.2836914,1898.626434325,e,-1,40_-1,Node0,26,7,40
2519.3027344,1786.8416748,a,12,40_12,Node1,27,3,40
2595.5712891,1832.6665039,b,13,40_13,Node3,27,3,40
2473.5349121,1867.4592284999999,c,14,40_14,Node2,27,3,40
2390.6088867,1783.3022461,d,15,40_15,Node4,27,3,40
2494.754455575,1817.567413325,e,-1,40_-1,Node0,27,3,40
2869.8393555000002,1818.6436767999999,a,9,40_9,Node4,28,7,40
2519.3027344,1786.8416748,b,12,40_12,Node2,28,7,40
2595.5712891,1832.6665039,c,13,40_13,Node1,28,7,40
2473.5349121,1867.4592284999999,d,14,40_14,Node3,28,7,40
2614.562072775,1826.402771,e,-1,40_-1,Node0,28,7,40
2869.8393555000002,1818.6436767999999,a,9,40_9,Node4,29,7,40
2519.3027344,1786.8416748,b,12,40_12,Node1,29,7,40
2595.5712891,1832.6665039,c,13,40_13,Node2,29,7,40
2390.6088867,1783.3022461,d,15,40_15,Node3,29,7,40
2593.830566425,1805.3635254,e,-1,40_-1,Node0,29,7,40
2869.8393555000002,1818.6436767999999,a,9,40_9,Node4,30,7,40
2519.3027344,1786.8416748,b,12,40_12,Node1,30,7,40
2473.5349121,1867.4592284999999,c,14,40_14,Node2,30,7,40
2390.6088867,1783.3022461,d,15,40_15,Node3,30,7,40
2563.321472175,1814.06170655,e,-1,40_-1,Node0,30,7,40
2869.8393555000002,1818.6436767999999,a,9,40_9,Node4,31,7,40
2595.5712891,1832.6665039,b,13,40_13,Node1,31,7,40
2473.5349121,1867.4592284999999,c,14,40_14,Node3,31,7,40
2390.6088867,1783.3022461,d,15,40_15,Node2,31,7,40
2582.38861085,1825.517913825,e,-1,40_-1,Node0,31,7,40
2519.3027344,1786.8416748,a,12,40_12,Node2,32,7,40
2473.5349121,1867.4592284999999,b,14,40_14,Node3,32,7,40
2390.6088867,1783.3022461,c,15,40_15,Node1,32,7,40
2190.8520508,1508.251342773,d,21,40_21,Node4,32,7,40
2393.574646,1736.46362304325,e,-1,40_-1,Node0,32,7,40
2595.5712891,1832.6665039,a,13,40_13,Node2,33,7,40
2473.5349121,1867.4592284999999,b,14,40_14,Node3,33,7,40
2390.6088867,1783.3022461,c,15,40_15,Node1,33,7,40
2190.8520508,1508.251342773,d,21,40_21,Node4,33,7,40
2412.641784675,1747.91983031825,e,-1,40_-1,Node0,33,7,40
2519.3027344,1786.8416748,a,12,40_12,Node1,34,7,40
2595.5712891,1832.6665039,b,13,40_13,Node3,34,7,40
2390.6088867,1783.3022461,c,15,40_15,Node4,34,7,40
2190.8520508,1508.251342773,d,21,40_21,Node2,34,7,40
2424.08374025,1727.76544189325,e,-1,40_-1,Node0,34,7,40
1739.0650635,1770.9708252,a,16,40_16,Node1,35,4,40
1805.7624512,1809.0548096,b,17,40_17,Node3,35,4,40
1819.519043,1717.4213867,c,18,40_18,Node2,35,4,40
1647.8901367,1743.2825928,d,19,40_19,Node4,35,4,40
1753.0591736,1760.182403575,e,-1,40_-1,Node0,35,4,40
1739.0650635,1770.9708252,a,16,40_16,Node1,36,7,40
1805.7624512,1809.0548096,b,17,40_17,Node3,36,7,40
1647.8901367,1743.2825928,c,19,40_19,Node4,36,7,40
2093.73486328,1527.96533203,d,20,40_20,Node2,36,7,40
1821.6131286700002,1712.8183899075002,e,-1,40_-1,Node0,36,7,40
1739.0650635,1770.9708252,a,16,40_16,Node3,37,7,40
1805.7624512,1809.0548096,b,17,40_17,Node2,37,7,40
1819.519043,1717.4213867,c,18,40_18,Node1,37,7,40
2093.73486328,1527.96533203,d,20,40_20,Node4,37,7,40
1864.5203552449998,1706.3530883825001,e,-1,40_-1,Node0,37,7,40
1739.0650635,1770.9708252,a,16,40_16,Node3,38,7,40
1819.519043,1717.4213867,b,18,40_18,Node1,38,7,40
1647.8901367,1743.2825928,c,19,40_19,Node2,38,7,40
2093.73486328,1527.96533203,d,20,40_20,Node4,38,7,40
1825.0522766200002,1689.9100341825,e,-1,40_-1,Node0,38,7,40
1805.7624512,1809.0548096,a,17,40_17,Node3,39,7,40
1819.519043,1717.4213867,b,18,40_18,Node1,39,7,40
1647.8901367,1743.2825928,c,19,40_19,Node4,39,7,40
2093.73486328,1527.96533203,d,20,40_20,Node2,39,7,40
1841.7266235450002,1699.4310302825002,e,-1,40_-1,Node0,39,7,40
2093.73486328,1527.96533203,a,20,40_20,Node3,40,5,40
2190.8520508,1508.251342773,b,21,40_21,Node1,40,5,40
2049.20532227,1447.25646973,c,22,40_22,Node2,40,5,40
2225.1274414,1440.26818848,d,23,40_23,Node4,40,5,40
2139.7299194375,1480.93533325325,e,-1,40_-1,Node0,40,5,40
1819.519043,1717.4213867,a,18,40_18,Node2,41,7,40
2093.73486328,1527.96533203,b,20,40_20,Node1,41,7,40
2190.8520508,1508.251342773,c,21,40_21,Node3,41,7,40
2049.20532227,1447.25646973,d,22,40_22,Node4,41,7,40
2038.3278198375,1550.22363280825,e,-1,40_-1,Node0,41,7,40
1819.519043,1717.4213867,a,18,40_18,Node4,42,7,40
2093.73486328,1527.96533203,b,20,40_20,Node1,42,7,40
2049.20532227,1447.25646973,c,22,40_22,Node2,42,7,40
2225.1274414,1440.26818848,d,23,40_23,Node3,42,7,40
2046.8966674875,1533.2278442350002,e,-1,40_-1,Node0,42,7,40
1819.519043,1717.4213867,a,18,40_18,Node4,43,7,40
2093.73486328,1527.96533203,b,20,40_20,Node1,43,7,40
2190.8520508,1508.251342773,c,21,40_21,Node2,43,7,40
2225.1274414,1440.26818848,d,23,40_23,Node3,43,7,40
2082.3083496199997,1548.47656249575,e,-1,40_-1,Node0,43,7,40
2390.6088867,1783.3022461,a,15,40_15,Node2,44,7,40
2093.73486328,1527.96533203,b,20,40_20,Node4,44,7,40
2190.8520508,1508.251342773,c,21,40_21,Node1,44,7,40
2225.1274414,1440.26818848,d,23,40_23,Node3,44,7,40
2225.080810545,1564.94677734575,e,-1,40_-1,Node0,44,7,40
2390.6088867,1783.3022461,a,15,40_15,Node2,45,7,40
2190.8520508,1508.251342773,b,21,40_21,Node1,45,7,40
2049.20532227,1447.25646973,c,22,40_22,Node4,45,7,40
2225.1274414,1440.26818848,d,23,40_23,Node3,45,7,40
2213.9484252925,1544.76956177075,e,-1,40_-1,Node0,45,7,40
2390.6088867,1783.3022461,a,15,40_15,Node2,46,7,40
2093.73486328,1527.96533203,b,20,40_20,Node3,46,7,40
2190.8520508,1508.251342773,c,21,40_21,Node4,46,7,40
2049.20532227,1447.25646973,d,22,40_22,Node1,46,7,40
2181.1002807625,1566.69384765825,e,-1,40_-1,Node0,46,7,40
1819.519043,1717.4213867,a,18,40_18,Node2,47,7,40
2190.8520508,1508.251342773,b,21,40_21,Node3,47,7,40
2049.20532227,1447.25646973,c,22,40_22,Node4,47,7,40
2225.1274414,1440.26818848,d,23,40_23,Node1,47,7,40
2071.1759643675,1528.29934692075,e,-1,40_-1,Node0,47,7,40
2390.6088867,1783.3022461,a,15,40_15,Node4,48,7,40
2093.73486328,1527.96533203,b,20,40_20,Node1,48,7,40
2049.20532227,1447.25646973,c,22,40_22,Node3,48,7,40
2225.1274414,1440.26818848,d,23,40_23,Node2,48,7,40
2189.6691284125,1549.6980590849998,e,-1,40_-1,Node0,48,7,40
3242.598877,1710.3746338,a,0,41_0,Node3,0,1,41
